movie_title,genres,duration,content_rating,budget,imdb_score
Men in Black,Adventure|Comedy|Family|Mystery|Sci-Fi,98,PG-13,90000000,7.3
Toy Story 2,Adventure|Animation|Comedy|Family|Fantasy,82,G,90000000,7.9
Unstoppable,Action|Thriller,98,PG-13,100000000,6.8
Rush Hour 2,Action|Comedy|Crime|Thriller,90,PG-13,90000000,6.6
What Lies Beneath,Drama|Fantasy|Horror|Mystery|Thriller,130,PG-13,100000000,6.6
Cloudy with a Chance of Meatballs,Animation|Comedy|Family|Sci-Fi,90,PG,100000000,7
Ice Age: Dawn of the Dinosaurs,Action|Adventure|Animation|Comedy|Family,94,PG,90000000,7
The Secret Life of Walter Mitty,Adventure|Comedy|Drama|Fantasy|Romance,114,PG,90000000,7.3
Charlie's Angels,Action|Adventure|Comedy|Crime|Thriller,94,PG-13,92000000,5.5
The Departed,Crime|Drama|Thriller,151,R,90000000,8.5
Mulan,Adventure|Animation|Family|Fantasy|Musical|War,88,G,90000000,7.5
Tropic Thunder,Action|Comedy,121,R,92000000,7
The Girl with the Dragon Tattoo,Crime|Drama|Mystery|Thriller,158,R,90000000,7.8
Die Hard with a Vengeance,Action|Adventure|Thriller,128,R,90000000,7.6
Sherlock Holmes,Action|Adventure|Crime|Mystery|Thriller,128,PG-13,90000000,7.6
Atlantis: The Lost Empire,Action|Adventure|Animation|Family|Fantasy|Sci-Fi,95,PG,120000000,6.8
Alvin and the Chipmunks: The Road Chip,Adventure|Animation|Comedy|Family|Fantasy|Music,92,PG,90000000,5
Valkyrie,Drama|History|Thriller|War,121,PG-13,75000000,7.1
You Don't Mess with the Zohan,Action|Comedy,113,PG-13,90000000,5.5
Pixels,Action|Animation|Comedy|Sci-Fi,106,PG-13,88000000,5.6
A.I. Artificial Intelligence,Adventure|Drama|Sci-Fi,146,PG-13,100000000,7.1
The Haunted Mansion,Comedy|Family|Fantasy|Horror|Mystery,88,PG,90000000,4.9
Contact,Drama|Mystery|Sci-Fi|Thriller,150,PG,90000000,7.4
Hollow Man,Action|Horror|Sci-Fi|Thriller,119,R,95000000,5.7
The Interpreter,Crime|Mystery|Thriller,128,PG-13,80000000,6.4
Percy Jackson: Sea of Monsters,Adventure|Family|Fantasy,106,PG,90000000,5.9
Lara Croft Tomb Raider: The Cradle of Life,Action|Adventure|Fantasy,117,PG-13,95000000,5.5
Now You See Me 2,Action|Adventure|Comedy|Crime|Mystery|Thriller,129,PG-13,90000000,6.9
The Saint,Action|Adventure|Romance|Sci-Fi|Thriller,116,PG-13,68000000,6.2
Spy Game,Action|Crime|Thriller,114,R,92000000,7
Mission to Mars,Adventure|Sci-Fi|Thriller,114,PG,90000000,5.6
Rio,Adventure|Animation|Comedy|Family|Musical,96,G,90000000,7
Bicentennial Man,Comedy|Drama|Sci-Fi,132,PG,100000000,6.8
Volcano,Action|Drama|Sci-Fi|Thriller,104,PG-13,90000000,5.4
The Devil's Own,Action|Crime|Drama|Thriller,111,R,86000000,6.1
K-19: The Widowmaker,Drama|History|Thriller|War,138,PG-13,100000000,6.7
Fantastic Four,Action|Adventure|Sci-Fi,100,PG-13,120000000,4.3
Conan the Barbarian,Adventure|Fantasy,129,R,20000000,6.9
Cinderella Man,Biography|Drama|Sport,144,PG-13,88000000,8
The Nutcracker in 3D,Action|Family|Fantasy|Musical,110,PG,90000000,4.4
Seabiscuit,Drama|History|Sport,140,PG-13,87000000,7.3
Twister,Action|Adventure|Drama|Thriller,113,PG-13,92000000,6.3
The Fast and the Furious,Action|Crime|Thriller,106,PG-13,38000000,6.7
Cast Away,Adventure|Drama|Romance,143,PG-13,90000000,7.7
Happy Feet,Animation|Comedy|Family|Music|Romance,108,PG,100000000,6.5
The Bourne Supremacy,Action|Mystery|Thriller,108,PG-13,75000000,7.8
Air Force One,Action|Adventure|Drama|Thriller,124,R,85000000,6.4
Ocean's Eleven,Crime|Thriller,116,PG-13,85000000,7.8
The Three Musketeers,Action|Adventure|Romance,110,PG-13,75000000,5.8
Hotel Transylvania,Animation|Comedy|Family|Fantasy,91,PG,85000000,7.1
Enchanted,Animation|Comedy|Family|Fantasy|Musical|Romance,107,PG,85000000,7.1
Safe House,Action|Crime|Mystery|Thriller,115,R,85000000,6.8
102 Dalmatians,Adventure|Comedy|Family,100,G,85000000,4.8
Tower Heist,Action|Comedy|Crime,104,PG-13,75000000,6.2
The Holiday,Comedy|Romance,138,PG-13,85000000,6.9
Enemy of the State,Action|Crime|Drama|Mystery|Thriller,140,R,90000000,7.3
It's Complicated,Comedy|Drama|Romance,120,R,85000000,6.6
Ocean's Thirteen,Crime|Thriller,122,PG-13,85000000,6.9
Open Season,Adventure|Animation|Comedy|Family,83,PG,85000000,6.2
Divergent,Adventure|Mystery|Sci-Fi,139,PG-13,85000000,6.7
Enemy at the Gates,Drama|History|War,131,R,68000000,7.6
The Rundown,Action|Adventure|Comedy|Thriller,104,PG-13,85000000,6.7
Last Action Hero,Action|Adventure|Comedy|Fantasy,130,PG-13,70000000,6.2
Memoirs of a Geisha,Drama|Romance,145,PG-13,85000000,7.3
The Fast and the Furious: Tokyo Drift,Action|Crime|Thriller,104,PG-13,85000000,6
Arthur Christmas,Adventure|Animation|Comedy|Family|Fantasy,97,PG,100000000,7.1
Meet Joe Black,Drama|Fantasy|Romance,178,PG-13,90000000,7.1
Collateral Damage,Action|Drama|Thriller,108,R,85000000,5.5
Mirror Mirror,Adventure|Comedy|Drama|Family|Fantasy,106,PG,85000000,5.6
Scott Pilgrim vs. the World,Action|Comedy|Fantasy|Romance,112,PG-13,60000000,7.5
The Core,Action|Adventure|Sci-Fi|Thriller,135,PG-13,60000000,5.4
Nutty Professor II: The Klumps,Comedy|Romance|Sci-Fi,109,PG-13,65000000,4.3
Scooby-Doo,Adventure|Comedy|Mystery,86,PG,84000000,4.9
Dredd,Action|Sci-Fi,95,R,35000000,7.1
Click,Comedy|Drama|Fantasy|Romance,107,PG-13,70000000,6.4
Creepshow,Comedy|Fantasy|Horror,130,R,8000000,6.9
Cats & Dogs: The Revenge of Kitty Galore,Action|Comedy|Family|Fantasy,82,PG,85000000,4.3
Jumper,Action|Adventure|Sci-Fi|Thriller,88,PG-13,85000000,6.1
Hellboy II: The Golden Army,Action|Adventure|Fantasy|Horror|Sci-Fi,120,PG-13,85000000,7
Zodiac,Crime|Drama|History|Mystery|Thriller,162,R,65000000,7.7
The 6th Day,Action|Mystery|Sci-Fi|Thriller,123,PG-13,82000000,5.9
Bruce Almighty,Comedy|Drama,101,PG-13,81000000,6.7
The Expendables,Action|Adventure|Thriller,113,R,80000000,6.5
Mission: Impossible,Action|Adventure|Thriller,110,PG-13,80000000,7.1
The Hunger Games,Adventure|Drama|Sci-Fi|Thriller,142,PG-13,78000000,7.3
The Hangover Part II,Comedy,102,R,80000000,6.5
Batman Returns,Action,126,PG-13,80000000,7
Over the Hedge,Adventure|Animation|Comedy|Family,83,PG,80000000,6.8
Lilo & Stitch,Adventure|Animation|Comedy|Drama|Family|Fantasy|Sci-Fi,85,PG,80000000,7.2
Deep Impact,Action|Drama|Romance|Sci-Fi|Thriller,120,PG-13,75000000,6.1
RED 2,Action|Comedy|Crime|Thriller,116,PG-13,84000000,6.7
The Longest Yard,Comedy|Crime|Sport,113,PG-13,82000000,6.4
Alvin and the Chipmunks: Chipwrecked,Adventure|Animation|Comedy|Family|Fantasy|Music,87,G,75000000,4.4
Grown Ups 2,Comedy,101,PG-13,80000000,5.4
Get Smart,Action|Adventure|Comedy,110,PG-13,80000000,6.5
Something's Gotta Give,Comedy|Drama|Romance,128,PG-13,80000000,6.7
Shutter Island,Mystery|Thriller,138,R,80000000,8.1
Four Christmases,Comedy|Drama|Romance,88,PG-13,80000000,5.6
Robots,Adventure|Animation|Comedy|Family|Sci-Fi,91,PG,75000000,6.3
Face/Off,Action|Crime|Sci-Fi|Thriller,138,R,80000000,7.3
Bedtime Stories,Comedy|Family|Fantasy|Romance,99,PG,80000000,6.1
Road to Perdition,Crime|Drama|Thriller,117,R,80000000,7.7
Just Go with It,Comedy|Romance,117,PG-13,80000000,6.4
Con Air,Action|Crime|Thriller,123,R,75000000,6.8
Eagle Eye,Action|Mystery|Thriller,118,PG-13,80000000,6.6
Cold Mountain,Adventure|Drama|History|Romance|War,154,R,79000000,7.2
The Book of Eli,Action|Adventure|Drama|Thriller,118,R,80000000,6.9
Flubber,Comedy|Family|Sci-Fi,90,PG,80000000,5.2
The Haunting,Fantasy|Horror|Mystery|Thriller,113,PG-13,80000000,4.9
Space Jam,Adventure|Animation|Comedy|Family|Fantasy|Sci-Fi|Sport,88,PG,80000000,6.3
The Pink Panther,Adventure|Comedy|Crime|Family|Mystery,93,PG,65000000,5.6
The Day the Earth Stood Still,Drama|Sci-Fi|Thriller,104,PG-13,80000000,5.5
Conspiracy Theory,Action|Crime|Mystery|Romance|Thriller,135,R,75000000,6.7
Fury,Action|Drama|War,134,R,68000000,7.6
Six Days Seven Nights,Action|Adventure|Comedy|Romance,98,PG-13,70000000,5.7
Yogi Bear,Adventure|Animation|Comedy|Family,80,PG,80000000,4.6
Spirit: Stallion of the Cimarron,Adventure|Animation|Family|Western,83,G,80000000,7
Zookeeper,Comedy|Family|Romance,102,PG,80000000,5.2
Lost in Space,Action|Adventure|Family|Sci-Fi|Thriller,130,PG-13,80000000,5.1
The Manchurian Candidate,Drama|Mystery|Sci-Fi|Thriller,129,R,80000000,6.6
Hotel Transylvania 2,Animation|Comedy|Family|Fantasy,89,PG,80000000,6.7
Fantasia 2000,Animation|Family|Fantasy|Music,74,G,80000000,7.3
The Time Machine,Action|Adventure|Sci-Fi,96,PG-13,80000000,5.9
Mighty Joe Young,Action|Adventure|Family|Fantasy|Thriller,114,PG,90000000,5.6
Swordfish,Action|Crime|Thriller,99,R,80000000,6.5
The Legend of Zorro,Action|Adventure|Western,129,PG,75000000,5.9
What Dreams May Come,Drama|Fantasy|Romance,113,PG-13,85000000,7
Little Nicky,Comedy|Fantasy,90,PG-13,80000000,5.3
The Brothers Grimm,Action|Adventure|Comedy|Fantasy|Thriller,118,PG-13,88000000,5.9
Mars Attacks!,Action|Comedy|Sci-Fi,106,PG-13,70000000,6.3
Surrogates,Action|Sci-Fi|Thriller,89,PG-13,80000000,6.3
Thirteen Days,Drama|History|Thriller,145,PG-13,80000000,7.3
Daylight,Action|Adventure|Drama|Thriller,114,PG-13,80000000,5.8
Walking with Dinosaurs 3D,Adventure|Animation|Family,87,PG,80000000,5.2
Battlefield Earth,Action|Adventure|Sci-Fi,119,PG-13,44000000,2.4
Looney Tunes: Back in Action,Adventure|Animation|Comedy|Family|Fantasy|Sci-Fi,91,PG,80000000,5.7
Nine,Drama|Musical|Romance,118,PG-13,80000000,5.8
Timeline,Action|Adventure|Sci-Fi,116,PG-13,80000000,5.6
The Postman,Action|Adventure|Drama|Sci-Fi,177,R,80000000,6
Babe: Pig in the City,Adventure|Comedy|Drama|Family|Fantasy,97,G,80000000,5.8
The Last Witch Hunter,Action|Adventure|Fantasy,106,PG-13,90000000,6
Red Planet,Action|Sci-Fi|Thriller,106,PG-13,70000000,5.7
Arthur and the Invisibles,Adventure|Animation|Family|Fantasy,94,PG,86000000,6
Oceans,Documentary|Drama,104,G,40000000,7.8
A Sound of Thunder,Action|Adventure|Horror|Sci-Fi|Thriller,102,PG-13,52000000,4.2
Pompeii,Action|Adventure|Drama|History|Romance,105,PG-13,80000000,5.6
Top Cat Begins,Animation|Family,89,PG,8000000,4.4
A Beautiful Mind,Biography|Drama,135,PG-13,58000000,8.2
The Lion King,Adventure|Animation|Drama|Family|Musical,73,G,45000000,8.5
Journey 2: The Mysterious Island,Action|Adventure|Comedy|Family|Fantasy|Sci-Fi,94,PG,79000000,5.8
Cloudy with a Chance of Meatballs 2,Animation|Comedy|Family|Fantasy|Sci-Fi,95,PG,78000000,6.5
Red Dragon,Crime|Drama|Thriller,124,R,78000000,7.2
Hidalgo,Action|Adventure|Western,136,PG-13,100000000,6.7
Jack and Jill,Comedy,91,PG,79000000,3.4
2 Fast 2 Furious,Action|Crime|Thriller,107,PG-13,76000000,5.9
The Little Prince,Adventure|Animation|Drama|Family|Fantasy,108,PG,81200000,7.8
The Invasion,Sci-Fi|Thriller,99,PG-13,80000000,5.9
The Adventures of Rocky & Bullwinkle,Adventure|Animation|Comedy|Family|Fantasy,92,PG,76000000,4.1
The Secret Life of Pets,Animation|Comedy|Family,87,PG,75000000,6.8
The League of Extraordinary Gentlemen,Action|Adventure|Fantasy|Sci-Fi,110,PG-13,78000000,5.8
Despicable Me 2,Animation|Comedy|Family|Sci-Fi,98,PG,76000000,7.5
Independence Day,Action|Adventure|Sci-Fi,154,PG-13,75000000,6.9
The Lost World: Jurassic Park,Action|Adventure|Sci-Fi,129,PG-13,73000000,6.5
Madagascar,Adventure|Animation|Comedy|Family,86,PG,75000000,6.9
Children of Men,Drama|Sci-Fi|Thriller,109,R,76000000,7.9
X-Men,Action|Adventure|Sci-Fi,104,PG-13,75000000,7.4
Wanted,Action|Crime|Fantasy|Thriller,110,R,75000000,6.7
The Rock,Action|Adventure|Thriller,136,R,75000000,7.4
Ice Age: The Meltdown,Action|Adventure|Animation|Comedy|Family|Fantasy,115,PG,80000000,6.9
50 First Dates,Comedy|Romance,99,PG-13,75000000,6.8
Hairspray,Comedy|Drama|Family|Music|Musical|Romance,117,PG,75000000,6.7
Exorcist: The Beginning,Horror|Mystery|Thriller,125,R,50000000,5.1
Inspector Gadget,Action|Adventure|Comedy|Family|Sci-Fi,110,PG,75000000,4.1
Now You See Me,Crime|Mystery|Thriller,125,PG-13,75000000,7.3
Grown Ups,Comedy,102,PG-13,80000000,6
The Terminal,Comedy|Drama,128,PG-13,60000000,7.3
Hotel for Dogs,Comedy|Family,100,PG,35000000,5.4
Vertical Limit,Action|Adventure|Drama|Thriller,124,PG-13,75000000,5.9
Charlie Wilson's War,Biography|Comedy|Drama|History,102,R,75000000,7.1
Shark Tale,Adventure|Animation|Comedy|Family,90,PG,75000000,6
Dreamgirls,Drama|Music|Musical,130,PG-13,70000000,6.5
Be Cool,Comedy|Crime|Music,118,PG-13,53000000,5.7
Munich,Drama|History|Thriller,163,R,70000000,7.6
Tears of the Sun,Action|Drama|Thriller|War,142,R,70000000,6.6
Killers,Action|Comedy|Romance|Thriller,100,PG-13,75000000,5.4
The Man from U.N.C.L.E.,Action|Adventure|Comedy,116,PG-13,75000000,7.3
Spanglish,Comedy|Drama|Romance,131,PG-13,80000000,6.5
Monster House,Animation|Comedy|Family|Fantasy|Mystery,91,PG,75000000,6.6
Bandits,Comedy|Crime|Drama|Romance,123,PG-13,80000000,6.6
First Knight,Action|Adventure|Romance|Thriller,134,PG-13,55000000,5.9
Anna and the King,Drama|History|Romance,148,PG-13,75000000,6.7
Immortals,Action|Drama|Fantasy|Romance,110,R,75000000,6.1
Hostage,Action|Crime|Drama|Mystery|Thriller,113,R,52000000,6.6
Titan A.E.,Action|Adventure|Animation|Family|Sci-Fi,94,PG,75000000,6.6
Hollywood Homicide,Action|Comedy|Crime|Thriller,116,PG-13,75000000,5.3
Soldier,Action|Drama|Sci-Fi,99,R,75000000,6
Monkeybone,Animation|Comedy|Fantasy,93,PG-13,75000000,4.7
Flight of the Phoenix,Action|Adventure|Drama|Thriller,113,PG-13,45000000,6.1
Unbreakable,Drama|Mystery|Sci-Fi|Thriller,106,PG-13,75000000,7.2
Minions,Action|Animation|Comedy|Family|Sci-Fi,91,PG,74000000,6.4
Sucker Punch,Action|Fantasy,128,PG-13,82000000,6.1
Snake Eyes,Crime|Mystery|Thriller,98,R,69000000,5.9
Sphere,Drama|Mystery|Sci-Fi|Thriller,134,PG-13,75000000,6
The Angry Birds Movie,Action|Animation|Comedy|Family,97,PG,73000000,6.3
Fool's Gold,Action|Adventure|Comedy|Romance|Thriller,112,PG-13,70000000,5.6
Funny People,Comedy|Drama,153,R,75000000,6.4
The Kingdom,Action|Drama|Thriller,110,R,70000000,7.1
Talladega Nights: The Ballad of Ricky Bobby,Action|Comedy|Sport,122,PG-13,73000000,6.6
Dr. Dolittle 2,Comedy|Family|Fantasy,87,PG,72000000,4.6
Braveheart,Biography|Drama|History|War,178,R,72000000,8.4
Jarhead,Action|Drama|War,125,R,70000000,7.1
The Simpsons Movie,Adventure|Animation|Comedy,87,PG-13,75000000,7.4
The Majestic,Drama|Romance,152,PG,72000000,6.9
Driven,Action|Drama|Sport,116,PG-13,72000000,4.5
Two Brothers,Adventure|Drama|Family,109,PG,59660000,7.1
The Village,Drama|Mystery|Romance|Thriller,108,PG-13,60000000,6.5
Doctor Dolittle,Comedy|Family|Fantasy,85,PG-13,71500000,5.3
Signs,Drama|Sci-Fi|Thriller,106,PG-13,72000000,6.7
Shrek 2,Adventure|Animation|Comedy|Family|Fantasy|Romance,93,PG,150000000,7.2
Cars,Adventure|Animation|Comedy|Family|Sport,117,G,120000000,7.2
Runaway Bride,Comedy|Romance,116,PG,70000000,5.5
xXx,Action|Adventure|Thriller,132,PG-13,70000000,5.8
The SpongeBob Movie: Sponge Out of Water,Adventure|Animation|Comedy|Family|Fantasy,92,PG,74000000,6
Ransom,Crime|Thriller,139,R,80000000,6.6
Inglourious Basterds,Adventure|Drama|War,153,R,75000000,8.3
Hook,Adventure|Comedy|Family|Fantasy,142,PG,70000000,6.7
Hercules,Action|Adventure,101,PG-13,100000000,6
Die Hard 2,Action|Thriller,124,R,70000000,7.1
S.W.A.T.,Action|Adventure|Crime|Thriller,117,PG-13,80000000,6
Vanilla Sky,Fantasy|Mystery|Romance|Sci-Fi|Thriller,141,R,68000000,6.9
Lady in the Water,Drama|Fantasy|Mystery|Thriller,110,PG-13,70000000,5.6
AVP: Alien vs. Predator,Action|Horror|Sci-Fi|Thriller,109,PG-13,60000000,5.6
Alvin and the Chipmunks: The Squeakquel,Animation|Comedy|Family|Fantasy|Music,88,PG,75000000,4.5
We Were Soldiers,Action|Drama|History|War,124,R,75000000,7.1
Olympus Has Fallen,Action|Thriller,119,R,70000000,6.5
Star Trek: Insurrection,Action|Adventure|Sci-Fi|Thriller,103,PG,58000000,6.4
Battle Los Angeles,Action|Sci-Fi,116,PG-13,70000000,5.8
Big Fish,Adventure|Drama|Fantasy,125,PG-13,70000000,8
Wolf,Drama|Horror|Romance|Thriller,125,R,70000000,6.2
War Horse,Drama|War,146,PG-13,66000000,7.2
The Monuments Men,Drama|War,118,PG-13,70000000,6.1
The Abyss,Adventure|Drama|Sci-Fi|Thriller,171,PG-13,69500000,7.6
Wall Street: Money Never Sleeps,Drama,136,PG-13,70000000,6.3
Dracula Untold,Action|Drama|Fantasy|Horror|War,92,PG-13,70000000,6.3
The Siege,Action|Thriller,116,R,70000000,6.3
Stardust,Adventure|Family|Fantasy|Romance,127,PG-13,70000000,7.7
Seven Years in Tibet,Adventure|Biography|Drama|History|War,136,PG-13,70000000,7
The Dilemma,Comedy|Drama,111,PG-13,70000000,5.3
Bad Company,Action|Adventure|Comedy|Thriller,116,PG-13,70000000,5.6
Doom,Action|Adventure|Horror|Sci-Fi,113,R,60000000,5.2
I Spy,Action|Adventure|Comedy|Thriller,97,PG-13,70000000,5.4
Underworld: Awakening,Action|Fantasy|Horror,88,R,70000000,6.4
Rock of Ages,Comedy|Drama|Musical|Romance,136,PG-13,75000000,5.9
Hart's War,Drama|War,125,R,60000000,6.3
Killer Elite,Action|Crime|Thriller,116,R,35000000,6.5
Rollerball,Action|Sci-Fi|Sport,98,R,70000000,3
Ballistic: Ecks vs. Sever,Action|Crime|Sci-Fi|Thriller,91,R,70000000,3.6
Hard Rain,Action|Crime|Drama|Thriller,97,R,70000000,5.8
Osmosis Jones,Action|Adventure|Animation|Comedy|Crime|Family|Fantasy,95,PG,70000000,6.2
Legends of Oz: Dorothy's Return,Adventure|Animation|Family|Fantasy|Musical,88,PG,70000000,5.6
Blackhat,Action|Crime|Drama|Mystery|Thriller,133,R,70000000,5.4
Sky Captain and the World of Tomorrow,Action|Adventure|Mystery|Sci-Fi|Thriller,106,PG,70000000,6.1
Basic Instinct 2,Crime|Mystery|Thriller,116,R,70000000,4.2
Escape Plan,Action|Crime|Mystery|Sci-Fi|Thriller,115,R,50000000,6.7
The Legend of Hercules,Action|Adventure|Fantasy,99,PG-13,70000000,4.2
The Sum of All Fears,Action|Drama|Thriller,124,PG-13,68000000,6.4
The Twilight Saga: Eclipse,Adventure|Drama|Fantasy|Romance,124,PG-13,68000000,4.9
The Score,Crime|Drama|Thriller,124,R,68000000,6.8
Despicable Me,Animation|Comedy|Family,87,PG,69000000,7.7
Money Train,Action|Comedy|Crime|Drama|Thriller,105,R,68000000,5.6
Ted 2,Comedy,125,R,68000000,6.4
Agora,Adventure|Drama|History|Romance,141,R,70000000,7.2
Mystery Men,Action|Comedy|Fantasy|Sci-Fi,121,PG-13,65000000,6
Hall Pass,Comedy|Romance,111,R,36000000,5.9
The Insider,Biography|Drama|Thriller,157,R,68000000,7.9
Body of Lies,Action|Drama|Thriller,128,R,70000000,7.1
Abraham Lincoln: Vampire Hunter,Action|Fantasy|Horror,105,R,69000000,5.9
Entrapment,Action|Crime|Romance|Thriller,113,PG-13,66000000,6.2
The X Files,Drama|Mystery|Sci-Fi|Thriller,121,PG-13,66000000,7
The Last Legion,Action|Adventure|Fantasy|War,102,PG-13,35000000,5.4
Saving Private Ryan,Action|Drama|War,169,R,70000000,8.6
Need for Speed,Action|Crime|Drama|Thriller,132,PG-13,66000000,6.5
What Women Want,Comedy|Fantasy|Romance,127,PG-13,70000000,6.4
Ice Age,Adventure|Animation|Comedy|Family,103,PG,59000000,7.6
Dreamcatcher,Drama|Horror|Sci-Fi|Thriller,136,R,68000000,5.5
Lincoln,Biography|Drama|History|War,150,PG-13,65000000,7.4
The Matrix,Action|Sci-Fi,136,R,63000000,8.7
Apollo 13,Adventure|Drama|History,140,PG,62000000,7.6
Total Recall,Action|Sci-Fi,113,R,65000000,7.5
The Santa Clause 2,Comedy|Family|Fantasy,104,G,60000000,5.5
Les Misérables,Drama|Musical|Romance,158,PG-13,61000000,7.6
You've Got Mail,Comedy|Drama|Romance,119,PG,65000000,6.5
Step Brothers,Comedy,106,R,65000000,6.9
The Mask of Zorro,Action|Adventure|Comedy|Romance|Thriller|Western,136,PG-13,65000000,6.7
Due Date,Comedy|Drama,95,R,65000000,6.6
Unbroken,Biography|Drama|Sport|War,137,PG-13,65000000,7.2
Space Cowboys,Action|Adventure|Thriller,130,PG-13,65000000,6.4
Cliffhanger,Action|Adventure|Thriller,124,R,70000000,6.4
Broken Arrow,Action|Crime|Thriller,108,R,50000000,6
The Kid,Comedy|Family|Fantasy,104,PG,60000000,6.1
World Trade Center,Drama|History|Thriller,129,PG-13,63000000,6
Mona Lisa Smile,Drama,117,PG-13,65000000,6.4
The Dictator,Comedy|Romance,99,R,65000000,6.4
Eyes Wide Shut,Drama|Mystery|Thriller,159,R,65000000,7.3
Annie,Comedy|Drama|Family|Musical,118,PG,65000000,5.2
Focus,Comedy|Crime|Drama|Romance,105,R,50100000,6.6
This Means War,Action|Comedy|Romance,103,PG-13,65000000,6.3
Blade: Trinity,Action|Adventure|Fantasy|Horror|Sci-Fi|Thriller,122,R,65000000,5.9
Red Dawn,Action|Drama|War,114,PG-13,16900000,6.4
Primary Colors,Comedy|Drama,143,R,65000000,6.7
Resident Evil: Retribution,Action|Horror|Sci-Fi|Thriller,96,R,65000000,5.4
Death Race,Action|Sci-Fi|Thriller,111,R,45000000,6.4
The Long Kiss Goodnight,Action|Crime|Drama|Mystery|Thriller,121,R,65000000,6.7
Proof of Life,Action|Drama|Thriller,135,R,65000000,6.2
Zathura: A Space Adventure,Action|Adventure|Comedy|Family|Fantasy|Sci-Fi,101,PG,65000000,6.1
Fight Club,Drama,151,R,63000000,8.8
We Are Marshall,Drama|Sport,131,PG,65000000,7.1
Hudson Hawk,Action|Adventure|Comedy,100,R,70000000,5.7
Lucky Numbers,Comedy|Crime,105,R,65000000,5
"I, Frankenstein ",Action|Fantasy|Sci-Fi|Thriller,92,PG-13,65000000,5.1
Oliver Twist,Crime|Drama,130,PG-13,50000000,6.9
Elektra,Action|Crime|Fantasy|Thriller,100,PG-13,43000000,4.8
Sin City: A Dame to Kill For,Action|Crime|Thriller,102,R,65000000,6.5
Random Hearts,Drama|Mystery|Romance,133,R,64000000,5.1
Everest,Adventure|Biography|Drama|History|Sport|Thriller,121,PG-13,55000000,7.1
Perfume: The Story of a Murderer,Crime|Drama|Fantasy,147,R,50000000,7.5
Austin Powers in Goldmember,Action|Comedy|Crime,94,PG-13,63000000,6.2
